src_ip,dst_ip,src_port,dst_port,protocol,timestamp,flow_duration,flow_byts_s,flow_pkts_s,fwd_pkts_s,bwd_pkts_s,tot_fwd_pkts,tot_bwd_pkts,totlen_fwd_pkts,totlen_bwd_pkts,fwd_pkt_len_max,fwd_pkt_len_min,fwd_pkt_len_mean,fwd_pkt_len_std,bwd_pkt_len_max,bwd_pkt_len_min,bwd_pkt_len_mean,bwd_pkt_len_std,pkt_len_max,pkt_len_min,pkt_len_mean,pkt_len_std,pkt_len_var,fwd_header_len,bwd_header_len,fwd_seg_size_min,fwd_act_data_pkts,flow_iat_mean,flow_iat_max,flow_iat_min,flow_iat_std,fwd_iat_tot,fwd_iat_max,fwd_iat_min,fwd_iat_mean,fwd_iat_std,bwd_iat_tot,bwd_iat_max,bwd_iat_min,bwd_iat_mean,bwd_iat_std,fwd_psh_flags,bwd_psh_flags,fwd_urg_flags,bwd_urg_flags,fin_flag_cnt,syn_flag_cnt,rst_flag_cnt,psh_flag_cnt,ack_flag_cnt,urg_flag_cnt,ece_flag_cnt,down_up_ratio,pkt_size_avg,init_fwd_win_byts,init_bwd_win_byts,active_max,active_min,active_mean,active_std,idle_max,idle_min,idle_mean,idle_std,fwd_byts_b_avg,fwd_pkts_b_avg,bwd_byts_b_avg,bwd_pkts_b_avg,fwd_blk_rate_avg,bwd_blk_rate_avg,fwd_seg_size_avg,bwd_seg_size_avg,cwe_flag_count,subflow_fwd_pkts,subflow_bwd_pkts,subflow_fwd_byts,subflow_bwd_byts
192.168.10.10,20.189.172.32,57218,443,6,2023-03-07 17:42:56,1223546.9818115234,4818.77695556134,11.4421433815907,6.538367646623257,4.903775734967443,8,6,1127,4769,571.0,54.0,140.875,170.39471639402439,1506.0,66.0,794.8333333333334,711.258138012416,1506,54,421.14285714285717,581.4926430124038,338133.69387755095,160,120,20,2,94118.99860088642,409377.0980834961,2.86102294921875,171135.36929468502,817554.9507141113,409403.08570861816,170.9461212158203,116793.56438773019,183469.76585046682,819232.9406738281,409581.89964294434,339.9848937988281,163846.58813476562,200013.9875215944,0,0,0,0,1,0,0,0,0,0,0,0.75,421.14285714285717,64240,2050,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4382.0,4.0,0.0,2723283.4683656837,140.875,794.8333333333334,0,8,6,1127,4769
192.168.10.10,20.189.172.33,54508,443,6,2023-03-07 17:42:56,1165910.005569458,4742.218501932751,6.861593057598482,4.288495660999051,2.5730973965994304,5,3,965,4564,571.0,54.0,193.0,198.0141409091785,4438.0,60.0,1521.3333333333333,2062.396233079915,4438,54,691.125,1425.8709125916694,2033107.859375,100,60,20,2,166558.5722242083,410454.98847961426,7.152557373046875,192150.35215742124,761014.9383544922,410463.809967041,92.02957153320312,190253.73458862305,189691.10596252405,819186.2106323242,410554.1706085205,408632.0400238037,409593.1053161621,961.0652923583984,0,0,0,0,1,0,0,0,0,0,0,0.6,691.125,64240,2050,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,193.0,1521.3333333333333,0,5,3,965,4564
8.8.8.8,192.168.10.10,53,42687,17,2023-03-07 17:42:18,0.0,0,0,0,0,1,0,155,0,155.0,155.0,155.0,0.0,0.0,0.0,0.0,0.0,155,155,155.0,0.0,0.0,8,0,8,1,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0.0,155.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,155.0,0.0,0,1,0,155,0
192.168.10.10,142.250.181.101,32970,443,6,2023-03-07 17:42:20,63431.0245513916,2081.0005976342704,31.530312085367733,15.765156042683866,15.765156042683866,1,1,66,66,66.0,66.0,66.0,0.0,66.0,66.0,66.0,0.0,66,66,66.0,0.0,0.0,20,20,20,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0,0,0,1.0,66.0,501,284,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,66.0,66.0,0,1,1,66,66
138.199.14.78,192.168.10.10,443,53466,6,2023-03-07 17:42:54,6655250.072479248,19.833965450200832,0.30051462803334594,0.30051462803334594,0.0,2,0,132,0,66.0,66.0,66.0,0.0,0.0,0.0,0.0,0.0,66,66,66.0,0.0,0.0,40,0,20,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0,0,0,0.0,66.0,501,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,66.0,0.0,0,2,0,132,0
192.168.10.10,52.114.76.239,53946,443,6,2023-03-07 17:42:20,40000002.14576721,9.399999495744732,0.09999999463558226,0.07499999597668669,0.024999998658895566,3,1,276,100,111.0,54.0,92.0,26.870057685088806,100.0,100.0,100.0,0.0,111,54,94.0,23.526580712037184,553.5,60,20,20,2,13333334.048589071,39749073.98223877,30.040740966796875,18679029.612202536,40000002.14576721,39749073.98223877,250928.16352844238,20000001.072883606,19749072.909355164,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0,0,0,0.3333333333333333,94.0,501,2051,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,92.0,100.0,0,3,1,276,100
52.66.194.42,192.168.10.10,3478,41189,17,2023-03-07 17:42:51,10000563.144683838,16.799053970206316,0.1999887377405514,0.0999943688702757,0.0999943688702757,1,1,106,62,106.0,106.0,106.0,0.0,62.0,62.0,62.0,0.0,106,62,84.0,22.0,484.0,8,8,8,1,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0,0,0,1.0,84.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,106.0,62.0,0,1,1,106,62
52.66.194.42,192.168.10.10,3478,45168,17,2023-03-07 17:42:51,10000416.040420532,16.799301081171354,0.1999916795377542,0.0999958397688771,0.0999958397688771,1,1,106,62,106.0,106.0,106.0,0.0,62.0,62.0,62.0,0.0,106,62,84.0,22.0,484.0,8,8,8,1,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0,0,0,1.0,84.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,106.0,62.0,0,1,1,106,62
52.66.194.42,192.168.10.10,3478,47621,17,2023-03-07 17:42:51,10000201.940536499,16.79966074674958,0.19999596127082833,0.09999798063541417,0.09999798063541417,1,1,106,62,106.0,106.0,106.0,0.0,62.0,62.0,62.0,0.0,106,62,84.0,22.0,484.0,8,8,8,1,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0,0,0,1.0,84.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,106.0,62.0,0,1,1,106,62
52.66.194.42,192.168.10.10,3478,52512,17,2023-03-07 17:42:51,10000192.880630493,16.799675966790744,0.1999961424617946,0.0999980712308973,0.0999980712308973,1,1,106,62,106.0,106.0,106.0,0.0,62.0,62.0,62.0,0.0,106,62,84.0,22.0,484.0,8,8,8,1,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0,0,0,1.0,84.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,106.0,62.0,0,1,1,106,62
52.66.194.42,192.168.10.10,3478,41074,17,2023-03-07 17:42:51,10000178.813934326,16.79969959796194,0.19999642378526117,0.09999821189263058,0.09999821189263058,1,1,106,62,106.0,106.0,106.0,0.0,62.0,62.0,62.0,0.0,106,62,84.0,22.0,484.0,8,8,8,1,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0,0,0,1.0,84.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,106.0,62.0,0,1,1,106,62
52.66.194.42,192.168.10.10,3478,58210,17,2023-03-07 17:42:51,10000349.998474121,16.799412023142576,0.19999300027550687,0.09999650013775344,0.09999650013775344,1,1,106,62,106.0,106.0,106.0,0.0,62.0,62.0,62.0,0.0,106,62,84.0,22.0,484.0,8,8,8,1,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0,0,0,1.0,84.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,106.0,62.0,0,1,1,106,62
52.66.194.42,192.168.10.10,3478,44870,17,2023-03-07 17:42:51,10000220.06034851,16.799630306749986,0.19999559888988078,0.09999779944494039,0.09999779944494039,1,1,106,62,106.0,106.0,106.0,0.0,62.0,62.0,62.0,0.0,106,62,84.0,22.0,484.0,8,8,8,1,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0,0,0,1.0,84.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,106.0,62.0,0,1,1,106,62
52.66.194.42,192.168.10.10,3478,33725,17,2023-03-07 17:42:51,10000164.031982422,16.799724430789748,0.19999671941416367,0.09999835970708183,0.09999835970708183,1,1,106,62,106.0,106.0,106.0,0.0,62.0,62.0,62.0,0.0,106,62,84.0,22.0,484.0,8,8,8,1,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0,0,0,1.0,84.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,106.0,62.0,0,1,1,106,62
52.66.194.42,192.168.10.10,3478,35974,17,2023-03-07 17:42:51,10000199.07951355,16.79966555307539,0.19999601848899273,0.09999800924449637,0.09999800924449637,1,1,106,62,106.0,106.0,106.0,0.0,62.0,62.0,62.0,0.0,106,62,84.0,22.0,484.0,8,8,8,1,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0,0,0,1.0,84.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,106.0,62.0,0,1,1,106,62
52.66.194.42,192.168.10.10,3478,44806,17,2023-03-07 17:42:51,10000209.093093872,16.799648730947087,0.19999581822556056,0.09999790911278028,0.09999790911278028,1,1,106,62,106.0,106.0,106.0,0.0,62.0,62.0,62.0,0.0,106,62,84.0,22.0,484.0,8,8,8,1,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0,0,0,1.0,84.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,106.0,62.0,0,1,1,106,62
192.168.10.3,239.255.255.250,47486,1900,17,2023-03-07 17:42:21,616005.8975219727,813.3039018220269,4.870083244443275,4.870083244443275,0.0,3,0,501,0,167.0,167.0,167.0,0.0,0.0,0.0,0.0,0.0,167,167,167.0,0.0,0.0,24,0,8,3,308002.9487609863,308870.792388916,307135.10513305664,867.8436279296875,616005.8975219727,308870.792388916,307135.10513305664,308002.9487609863,867.8436279296875,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0,0,0,0.0,167.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,167.0,0.0,0,3,0,501,0
173.194.76.127,192.168.10.10,19302,41189,17,2023-03-07 17:42:51,10000475.883483887,13.5993528292597,0.1999904827832309,0.09999524139161545,0.09999524139161545,1,1,74,62,74.0,74.0,74.0,0.0,62.0,62.0,62.0,0.0,74,62,68.0,6.0,36.0,8,8,8,1,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0,0,0,1.0,68.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,74.0,62.0,0,1,1,74,62
173.194.76.127,192.168.10.10,19302,47621,17,2023-03-07 17:42:51,10000201.940536499,13.599725366416326,0.19999596127082833,0.09999798063541417,0.09999798063541417,1,1,74,62,74.0,74.0,74.0,0.0,62.0,62.0,62.0,0.0,74,62,68.0,6.0,36.0,8,8,8,1,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0,0,0,1.0,68.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,74.0,62.0,0,1,1,74,62
173.194.76.127,192.168.10.10,19302,45168,17,2023-03-07 17:42:51,10000178.098678589,13.599757790110845,0.19999643808986536,0.09999821904493268,0.09999821904493268,1,1,74,62,74.0,74.0,74.0,0.0,62.0,62.0,62.0,0.0,74,62,68.0,6.0,36.0,8,8,8,1,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0,0,0,1.0,68.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,74.0,62.0,0,1,1,74,62
173.194.76.127,192.168.10.10,19302,44806,17,2023-03-07 17:42:51,10000193.83430481,13.599736390455115,0.19999612338904582,0.09999806169452291,0.09999806169452291,1,1,74,62,74.0,74.0,74.0,0.0,62.0,62.0,62.0,0.0,74,62,68.0,6.0,36.0,8,8,8,1,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0,0,0,1.0,68.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,74.0,62.0,0,1,1,74,62
173.194.76.127,192.168.10.10,19302,33725,17,2023-03-07 17:42:51,10000212.907791138,13.599710451568765,0.19999574193483477,0.09999787096741738,0.09999787096741738,1,1,74,62,74.0,74.0,74.0,0.0,62.0,62.0,62.0,0.0,74,62,68.0,6.0,36.0,8,8,8,1,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0,0,0,1.0,68.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,74.0,62.0,0,1,1,74,62
173.194.76.127,192.168.10.10,19302,41074,17,2023-03-07 17:42:51,10000224.828720093,13.59969423981504,0.19999550352669176,0.09999775176334588,0.09999775176334588,1,1,74,62,74.0,74.0,74.0,0.0,62.0,62.0,62.0,0.0,74,62,68.0,6.0,36.0,8,8,8,1,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0,0,0,1.0,68.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,74.0,62.0,0,1,1,74,62
173.194.76.127,192.168.10.10,19302,52512,17,2023-03-07 17:42:51,10000229.120254517,13.599688403593163,0.19999541769989945,0.09999770884994973,0.09999770884994973,1,1,74,62,74.0,74.0,74.0,0.0,62.0,62.0,62.0,0.0,74,62,68.0,6.0,36.0,8,8,8,1,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0,0,0,1.0,68.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,74.0,62.0,0,1,1,74,62
173.194.76.127,192.168.10.10,19302,58210,17,2023-03-07 17:42:51,10000236.03439331,13.599679000801784,0.19999527942355563,0.09999763971177782,0.09999763971177782,1,1,74,62,74.0,74.0,74.0,0.0,62.0,62.0,62.0,0.0,74,62,68.0,6.0,36.0,8,8,8,1,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0,0,0,1.0,68.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,74.0,62.0,0,1,1,74,62
173.194.76.127,192.168.10.10,19302,44870,17,2023-03-07 17:42:51,10000062.942504883,13.599914398732155,0.19999874115782582,0.09999937057891291,0.09999937057891291,1,1,74,62,74.0,74.0,74.0,0.0,62.0,62.0,62.0,0.0,74,62,68.0,6.0,36.0,8,8,8,1,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0,0,0,1.0,68.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,74.0,62.0,0,1,1,74,62
173.194.76.127,192.168.10.10,19302,35974,17,2023-03-07 17:42:51,10000174.99923706,13.59976200520249,0.19999650007650718,0.09999825003825359,0.09999825003825359,1,1,74,62,74.0,74.0,74.0,0.0,62.0,62.0,62.0,0.0,74,62,68.0,6.0,36.0,8,8,8,1,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0,0,0,1.0,68.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,74.0,62.0,0,1,1,74,62
142.250.181.142,192.168.10.10,443,44343,17,2023-03-07 17:42:53,8887706.995010376,33.30442825873722,0.22502992066714336,0.11251496033357168,0.11251496033357168,1,1,68,228,68.0,68.0,68.0,0.0,228.0,228.0,228.0,0.0,228,68,148.0,80.0,6400.0,8,8,8,1,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0,0,0,1.0,148.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,68.0,228.0,0,1,1,68,228
142.250.181.42,192.168.10.10,443,60873,17,2023-03-07 17:42:57,4996919.870376587,46.028354659740884,0.4002465622586164,0.4002465622586164,0.0,2,0,230,0,162.0,68.0,115.0,47.0,0.0,0.0,0.0,0.0,162,68,115.0,47.0,2209.0,16,0,8,2,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0,0,0,0.0,115.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,115.0,0.0,0,2,0,230,0
192.168.10.10,52.114.74.214,42069,443,6,2023-03-07 17:42:22,186466.93229675293,1421.163509990423,16.088643509325546,10.725762339550364,5.362881169775182,2,1,165,100,111.0,54.0,82.5,28.5,100.0,100.0,100.0,0.0,111,54,88.33333333333333,24.689178916188272,609.5555555555555,40,20,20,1,93233.46614837646,186455.01136779785,11.920928955078125,93221.54521942139,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0,0,0,0.5,88.33333333333333,1999,2050,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,82.5,100.0,0,2,1,165,100
142.250.181.42,192.168.10.10,443,60873,17,2023-03-07 17:43:02,1115385.0555419922,896.551370337373,5.379308222024238,2.689654111012119,2.689654111012119,3,3,277,723,137.0,66.0,92.33333333333333,31.752515210959626,573.0,75.0,241.0,234.75945135393377,573,66,166.66666666666666,183.2636231104132,33585.55555555557,24,24,8,3,223077.01110839844,743633.9855194092,13801.097869873047,273260.5118712039,1115385.0555419922,857881.0691833496,257503.98635864258,557692.5277709961,300188.5414123535,859368.8011169434,743633.9855194092,115734.81559753418,429684.4005584717,313949.5849609375,0,0,0,0,1,0,0,0,0,0,0,1.0,166.66666666666666,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,92.33333333333333,241.0,0,3,3,277,723
192.168.10.10,13.232.67.199,38108,443,6,2023-03-07 17:42:43,20419955.96885681,6.46426467330869,0.09794340414104075,0.04897170207052037,0.04897170207052037,1,1,66,66,66.0,66.0,66.0,0.0,66.0,66.0,66.0,0.0,66,66,66.0,0.0,0.0,20,20,20,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0,0,0,1.0,66.0,501,27,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,66.0,66.0,0,1,1,66,66
192.168.10.10,138.199.14.78,53466,443,6,2023-03-07 17:43:00,3378552.198410034,39.06998982052725,0.5919695427352614,0.5919695427352614,0.0,2,0,132,0,66.0,66.0,66.0,0.0,0.0,0.0,0.0,0.0,66,66,66.0,0.0,0.0,40,0,20,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0,0,0,0.0,66.0,501,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,66.0,0.0,0,2,0,132,0
52.114.36.198,192.168.10.10,443,54640,6,2023-03-07 17:42:25,0.0,0,0,0,0,1,0,54,0,54.0,54.0,54.0,0.0,0.0,0.0,0.0,0.0,54,54,54.0,0.0,0.0,20,0,20,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0,0,0,0.0,54.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,54.0,0.0,0,1,0,54,0
52.114.36.198,192.168.10.10,443,54646,6,2023-03-07 17:42:25,0.0,0,0,0,0,1,0,54,0,54.0,54.0,54.0,0.0,0.0,0.0,0.0,0.0,54,54,54.0,0.0,0.0,20,0,20,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0,0,0,0.0,54.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,54.0,0.0,0,1,0,54,0
142.250.181.142,192.168.10.10,443,44343,17,2023-03-07 17:43:02,6791754.007339478,207.31021743108647,1.3251363330112063,0.8834242220074708,0.4417121110037354,6,3,1177,231,668.0,68.0,196.16666666666666,216.74133328822066,81.0,75.0,77.0,2.8284271247461903,668,68,156.44444444444446,185.67780404124844,34476.24691358025,48,24,8,6,848969.2509174347,6475850.1052856445,0.0,2127883.042314427,6791754.007339478,6475850.1052856445,0.0,1358350.8014678955,2560219.1313227587,237345.21865844727,220100.16441345215,17245.054244995117,118672.60932922363,101427.55508422852,0,0,0,0,1,0,0,0,0,0,0,0.5,156.44444444444446,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,196.16666666666666,77.0,0,6,3,1177,231
185.199.110.133,192.168.10.10,443,52882,6,2023-03-07 17:42:29,60146.09336853027,10524.374311752044,149.63565372159306,66.50473498737469,83.13091873421835,4,5,339,294,117.0,66.0,84.75,21.040140208658308,66.0,54.0,58.8,5.878775382679627,117,54,70.33333333333333,19.550504398153574,382.22222222222223,80,100,20,2,7513.254880905151,59284.92546081543,-40.0543212890625,19568.608097283766,60101.03225708008,59345.96061706543,0.0,20033.67741902669,27799.69113710304,60105.085372924805,59329.986572265625,20.9808349609375,15026.271343231201,25579.597908821117,0,0,0,0,1,0,0,0,0,0,0,1.25,70.33333333333333,290,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,84.75,58.8,0,4,5,339,294
192.168.10.10,13.232.67.199,42040,443,6,2023-03-07 17:42:49,20480602.979660034,6.445122740335994,0.09765337485357567,0.048826687426787835,0.048826687426787835,1,1,66,66,66.0,66.0,66.0,0.0,66.0,66.0,66.0,0.0,66,66,66.0,0.0,0.0,20,20,20,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0,0,0,1.0,66.0,501,27,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,66.0,66.0,0,1,1,66,66
138.199.14.78,192.168.10.10,443,53466,6,2023-03-07 17:43:04,6643656.015396118,19.868578339110428,0.3010390657440974,0.3010390657440974,0.0,2,0,132,0,66.0,66.0,66.0,0.0,0.0,0.0,0.0,0.0,66,66,66.0,0.0,0.0,40,0,20,0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0,0,0,0.0,66.0,501,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,66.0,0.0,0,2,0,132,0
192.168.10.10,142.250.181.99,36953,443,17,2023-03-07 17:42:31,397657.1559906006,17995.401043830698,47.779851849187146,22.632561402246544,25.147290446940605,9,10,2525,4631,1292.0,75.0,280.55555555555554,394.3402679331395,1292.0,64.0,463.1,480.6369627900043,1292,64,376.63157894736844,451.1680992042902,203552.6537396122,72,80,8,9,22092.06422170003,89004.9934387207,0.0,31513.989356128575,369874.0005493164,175925.97007751465,213.86146545410156,46234.25006866455,59087.21665444507,307796.0014343262,102348.08921813965,0.0,34199.55571492513,39834.68193379515,0,0,0,0,1,0,0,0,0,0,0,1.1111111111111112,376.63157894736844,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,280.55555555555554,463.1,0,9,10,2525,4631
52.66.194.42,192.168.10.10,3478,45168,17,2023-03-07 17:43:01,10000497.102737427,16.79916490891373,0.19999005843944917,0.09999502921972458,0.09999502921972458,1,1,106,62,106.0,106.0,106.0,0.0,62.0,62.0,62.0,0.0,106,62,84.0,22.0,484.0,8,8,8,1,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0,0,0,1.0,84.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,106.0,62.0,0,1,1,106,62
